web-scraper-order,web-scraper-start-url,pagination,pagination-href,person,person-href,name,image-src,birth,death,place_burried,category,biography,organization/association/group,Awards/bonuses/prizes,contact info,address - table1,address - table2,job - i,job - table
"1525418066-8027","http://www.nplg.gov.ge/ilia/ka/u4318/","9","http://www.nplg.gov.ge/ilia/ka/u4318/9/","პოპოვი, ან.","http://www.nplg.gov.ge/ilia/ka/00010894/","ან. პოპოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","მასწავლებელი, 1914","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ონის განყოფილების ნამდვილი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525415084-6666","http://www.nplg.gov.ge/ilia/ka/u4322/","","","ტაბიძე, არტემ გრიგორის ძე","http://www.nplg.gov.ge/ilia/ka/00008993/","არტემ გრიგორის ძე ტაბიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525416667-7389","http://www.nplg.gov.ge/ilia/ka/u4321/","13","http://www.nplg.gov.ge/ilia/ka/u4321/13/","საყვარელიძე, აბო მიხეილის ძე","http://www.nplg.gov.ge/ilia/ka/00002400/","აბო მიხეილის ძე საყვარელიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1906-)</li>","null","null","null","null","null","null"
"1525417662-7843","http://www.nplg.gov.ge/ilia/ka/u4320/","4","http://www.nplg.gov.ge/ilia/ka/u4320/4/","რამიშვილი, ქსენია ივანეს ასული","http://www.nplg.gov.ge/ilia/ka/00009877/","ქსენია ივანეს ასული რამიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბაქოს განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525417342-7697","http://www.nplg.gov.ge/ilia/ka/u4320/","12","http://www.nplg.gov.ge/ilia/ka/u4320/12/","რუხაძე, ივანე","http://www.nplg.gov.ge/ilia/ka/00009475/","ივანე რუხაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525414103-6217","http://www.nplg.gov.ge/ilia/ka/u4324/","11","http://www.nplg.gov.ge/ilia/ka/u4324/11/","ფირცხალაიშვილი, ილია გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00002921/","ილია გიორგის ძე ფირცხალაიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1921-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1918-)</li>","null","null","null","null","null","null"
"1525417776-7895","http://www.nplg.gov.ge/ilia/ka/u4319/","","","ჟვანია, დიმიტრი ხახულის ძე","http://www.nplg.gov.ge/ilia/ka/00002050/","დიმიტრი ხახულის ძე ჟვანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ზუგდიდის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525415750-6969","http://www.nplg.gov.ge/ilia/ka/u4321/","31","http://www.nplg.gov.ge/ilia/ka/u4321/31/","სუზიევი, მათე","http://www.nplg.gov.ge/ilia/ka/00002510/","მათე სუზიევი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1899-)</li>","null","null","null","null","null","null"
"1525417591-7810","http://www.nplg.gov.ge/ilia/ka/u4320/","5","http://www.nplg.gov.ge/ilia/ka/u4320/5/","რაჭველი, იასე","http://www.nplg.gov.ge/ilia/ka/00002279/","იასე რაჭველი","themes/bios/images/nophoto0n.jpg","1860","1919  (59 წლის ასაკში)","სოფელი ბაილეთი, ოზურგეთის რაიონი","დაუდგენელი","მწერალი, ჟურნალისტი, პოლიტიკოსი, საზოგადო მოღვაწე.დაიბადა ოზურგეთის მაზრის სოფელ ბაილეთში. დაამთავრა სოფლის ერთკლასიანი სასწავლებელი. სოფლის სკოლის მასწავლებელმა ბესარიონ ჭიჭინაძემ რვა წლის იასე, მშობლების, მაქსიმეს და ანას თანხმობით წაიყვანა რაჭაში და ორკლასიან სასწავლებელში შეიყვანა. იასემ სკოლა რაჭაში დაამთავრა, დარჩა იქ და შეუერთდა არალეგალურ ორგანიზაციას. ორგანიზაცია ჟანდარმერიამ დახურა. იასე გურიაშიგადავიდა და იქ განაგრძო არალეგალური საქმიანობა. ეწეოდა ეთნოგრაფიულ მუშაობას, დააარსა ამხანაგობა „გეორგია“. პოლიციისგან თავი რომ დაეღწია, წავიდა ემიგრაციაში. იმოგზაურა იტალიაში, საფრანგეთში და სხვაგან. აგროვებდა ეთნოგრაფიულ მასალებს. რაჭველის ფსევდონომით აქვეყნებდა პუბლიცისტურ წერილებს ქართულ გაზეთებში „დროებაში“, „ივერიაში“, „კვალში“. ავტორია რომანების, მოთხობების და პოემებისა: „მეექვსე ნომერი“, „რაშია ბედნიერება“, „ფერი ფერსა, მადლი ღმერთსა“, „მარიანა“, „უმანკო მსხვერპლი“ „მართალი კაცი“ და სხვა. თურქეთსა და საბერძნეთში ყოფნის დროს შეისწავლა იქაური ენები და ქვეყნებდა წერილებს ქართველებისთვის. 1904 წელს დაბრუნდა საქართველოში და თბილისის თვითმმართველობასთან დადო კონტრაქტი გზების ქვებით მოპირკეთებაზე. თავდაპირველად ქვები საზღვარგარეთიდან შემოჰქონდა, შემდგომ კი იღებდა სოფელ კურსებიდან გელათთან. 1907 წელს კონცესიით აიღო მუხრანის ხიდის რკინის კონსტრუქციის მშენებლობა, თუმცა ვალდებულება ვერ შეასრულა. ამის შემდეგ ლაგოდეხში გადავიდა, დაიწყო ხელნაწერი ჟურნალის „ჰერეთის“ გამოცემა.
გარდაიცვალა 1919 წელს. დაკრძალულია მშობლიურ სოფელ ბაილეთში, მოგვარის, ფირალ ნიკოლოზ მეხუზლას გვერდით.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  წევრი (1902-)</li>","null","null","null","null","null","null"
"1525414478-6388","http://www.nplg.gov.ge/ilia/ka/u4324/","9","http://www.nplg.gov.ge/ilia/ka/u4324/9/","ფირალიშვილი, ანა სტეფანეს ასული","http://www.nplg.gov.ge/ilia/ka/00002906/","ანა სტეფანეს ასული ფირალიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ახალციხის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525417589-7809","http://www.nplg.gov.ge/ilia/ka/u4320/","5","http://www.nplg.gov.ge/ilia/ka/u4320/5/","რაჭველიშვილი, ფილიპე გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00002280/","ფილიპე გიორგის ძე რაჭველიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1900-)</li>","null","null","null","null","null","null"
"1525418124-8052","http://www.nplg.gov.ge/ilia/ka/u4318/","7","http://www.nplg.gov.ge/ilia/ka/u4318/7/","პეტრიაშვილი, ნესტორ ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00002174/","ნესტორ ივანეს ძე პეტრიაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1910-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბაქოს განყოფილების ნამდვილი წევრი (1915-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  წევრი (1895-)</li>","null","null","null","null","null","null"
"1525415433-6823","http://www.nplg.gov.ge/ilia/ka/u4322/","3","http://www.nplg.gov.ge/ilia/ka/u4322/3/","ტატიშვილი, ვასილ იაზონის ძე","http://www.nplg.gov.ge/ilia/ka/00002651/","ვასილ იაზონის ძე ტატიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოჩამჩირის განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525418340-8151","http://www.nplg.gov.ge/ilia/ka/u4318/","2","http://www.nplg.gov.ge/ilia/ka/u4318/2/","პანჯაკიძე, ნესტორ მათეს ძე","http://www.nplg.gov.ge/ilia/ka/00010434/","ნესტორ მათეს ძე პანჯაკიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525415493-6851","http://www.nplg.gov.ge/ilia/ka/u4322/","2","http://www.nplg.gov.ge/ilia/ka/u4322/2/","ტანიაშვილი, ვასილ მათეს ძე","http://www.nplg.gov.ge/ilia/ka/00013772/","ვასილ მათეს ძე ტანიაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414058-6196","http://www.nplg.gov.ge/ilia/ka/u4324/","","","ფალავანდიშვილი, ანტონ ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00005700/","ანტონ ივანეს ძე ფალავანდიშვილი","themes/bios/images/nophoto0n.jpg","1 აგვისტო, 1879","1934  (54 წლის ასაკში)","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1917-1918)</li>","null","null","null","null","null","null"
"1525415899-7037","http://www.nplg.gov.ge/ilia/ka/u4321/","35","http://www.nplg.gov.ge/ilia/ka/u4321/35/","სურგულაძე, პეტრე როსტომის ძე","http://www.nplg.gov.ge/ilia/ka/00002530/","პეტრე როსტომის ძე სურგულაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1920-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1899-)</li>","null","null","null","null","null","null"
"1525416923-7506","http://www.nplg.gov.ge/ilia/ka/u4321/","7","http://www.nplg.gov.ge/ilia/ka/u4321/7/","სამსონია, კოსტა დარისპანის ძე","http://www.nplg.gov.ge/ilia/ka/00011040/","კოსტა დარისპანის ძე სამსონია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ლანჩხუთის განყოფილების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525416731-7419","http://www.nplg.gov.ge/ilia/ka/u4321/","12","http://www.nplg.gov.ge/ilia/ka/u4321/12/","სარქისოვი, მნაცაკან ბაღდასარის ძე","http://www.nplg.gov.ge/ilia/ka/00002397/","მნაცაკან ბაღდასარის ძე სარქისოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1904-)</li>","null","null","null","null","null","null"
"1525417183-7625","http://www.nplg.gov.ge/ilia/ka/u4320/","","","რაევი, ნადია ექვთიმეს ასული","http://www.nplg.gov.ge/ilia/ka/00013449/","ნადია ექვთიმეს ასული რაევი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415765-6976","http://www.nplg.gov.ge/ilia/ka/u4321/","31","http://www.nplg.gov.ge/ilia/ka/u4321/31/","სტურუა, ივანე თევდორეს ძე","http://www.nplg.gov.ge/ilia/ka/00002506/","ივანე თევდორეს ძე სტურუა","data/bios/persons/0000/00002506/photo0n.jpg","28 დეკემბერი, 1870","13 აპრილი, 1931  (60 წლის ასაკში)","თბილისი","პოლიტიკოსი","ვანო სტურუა დაიბადა 1870 წლის 28 დეკემბერს ქუთაისის მაზრის სოფელ კულაშში დროებით ვალდებული გლეხის ოჯახში. მამამისი თევდორე გონიერი, ენამახვილი და წარმოსადეგი გარეგნობის გლეხი სოფელში განსაკუთრებული პატივისცემით სარგებლობდა. ""მე ხშირად ვუგდებდი ყურს, როცა მამა ბატონყმობაზე ჩამოაგდებდა ლაპარაკს... ბუნებით ნიჭიერი კაცი იყო მამაჩემი და საუკეთესო პროპაგანდისტი"" – წერდა ვანო სტურუა თავის მოგონებებში. თერთმეტი წლის ვანოს დედა გარდაეცვალა და მისი აღზრდა დედინაცვალმა, ანასტასია მელქაძემ იკისრა, რომელიც ""ღვიძლი შვილივით მივლიდა და მეც მშობელ დედასავით მიყვარდა იგი"".
     1882 წელს ადგილობრივი მოწინავე ინტელიგენციისა და ""ქართველთა შორის წერა–კითხვის გამავრცელებელი საზოგადოების"" დახმარებით კულაშში ორკლასიანი სასწავლებელი გაიხსნა და მიუხედავად ხელმოკლეობისა თევდორე სტურუამ 12 წლის ვანო სკოლაში მიაბარა. საუკეთესო მოსწავლე, მასწავლებელ კონსტანტინე მკურნალის დახმარებით მალე გადასახადისგან გაანთავისუფლეს. სკოლის კურსი ვანომ წარჩინებით დაამთავრა და სკოლის გამგის კოწია მკურნალის რჩევით, ბავშვი სწავლის გარეშე არ დატოვოო, მამამ თბილისში ჩამოიყვანა და ტექნიკურ სასწავლებელში ჩააბარა გამოცდები, მაგრამ მეტრიკის უქონლობის გამო სასწავლებელში არ მიიღეს და რკინიგზის მთავარ სახელოსნოების საზეინკლო საამქროში მოეწყო მოწაფედ. აქ დამთავრდა მისი ყრმობა და დაიწყო ახალი ცხოვრება. ვანო სტურუა თავისი ამხანაგების წრეში მალევე გახდა თვალსაჩინო ფიგურა და ჩაება რევოლუციურ მოძრაობაში. მისი შეგნებული ცხოვრება, როგორც რევოლუციონერისა იწყება 1898 წლიდან, როცა იგი გახდა ""მესამე დასის"" წევრი და სიახლე შეიტანა ამ დასის ცხოვრებაში. ჩამოაყალიბეს სოციალ–დემოკრატიული წრეები, რომელსაც წარმატებით ხელმძღვანელობდა ვანო სტურუა. 1898–1900 წლების პერიოდში შეიქმნა თბილისის რევოლუციური სოციალ–დემოკრატიული ცენტრალური ჯგუფი, რომელიც კომიტეტის როლს ასრულებდა და ფაქტიურად სათავეში ედგა ამიერკავკასიის მუშათა მოძრაობას. დაიწყო მასიური გაფიცვები, რომელმაც კიდევ უფრო გაზარდა სოციალ–დემოკრატიული ორგანიზაციის ავტორიტეტი.
   1899 თბილისში აზვირთდა საგაფიცვო მოძრაობა. ლადო კეცხოველმა ხელაძის მუშათა სტამბის გაფიცვა მოაწყო, რომელიც მუშათა გამარჯვებით დამთავრდა. აღსანიშნავია 1899 წელს კონკის მუშების გაფიცვაც, რომელშიც ვანო სტურუა, როგორც თბილისის სოციალ–დემოკრატიული ორგანიზაციის ხელმძღვანელი ჯგუფის წევრი, აქტიურ მონაწილეობას იღებდა.
    1900 წლიდან ვანო სტურუა იყო ""ქართველთა შორის წერა–კითხვის გამავრცელებელი საზოგადოების"" ნამდვილი წევრი და აქტიურად იყო ჩაბმული საზოგადოების მუშაობაში. ვანო სტურუამ თავისი რევოლუციური მუშაობის საუკეთესო წლები ბაქოში გაატარა, სადაც თბილისელი მეგობრების დახმარებით ბაქოს სოციალ–დემოკრატიული ორგანიზაცია ჩამოაყალიბა.
    1901 წელს თბილისის ჟანდარმერიამ ვანო ბაქოში დააპატიმრა და მეტეხის ციხის ცალკე საკანში გამოამწყვდია. პატიმრობიდან ექვსი თვის შემდეგ ჟანდარმერიამ პოლიციას ვანოზე საიდუმლო მეთვალყურეობა დაავალა და გაათავისუფლა.  განთავისუფლებიდან 4 თვეში, საქართველოს რუსეთთან შეერთების ზეიმის გამო დიდი მთავრის თბილისში ჩამოსვლასთან დაკავშირებით დაიწყო საეჭვო პირების დაპატიმრება და მათრიცხვში ვანოც მოხვდა. ""წაბრძანდა დიდი მთავარი თბილისიდან და მეც გამანთავისუფლეს"" – წერდა ვანო სტურუა.
    1902 წლიდან ვანო ისევ ბაქოში დაბრუნდა და მუშაობა დაიწყო მანთაშევის ნავთის გადამამუშავებელ ქარხანაში. მან კვლავ გააგრძელა რევოლუციური საქმიანობა და შესაბამისად ჟანდარმერიას კონტროლზე ჰყავდა აყვანილი. ბაქოში მოეწყო არალეგალური სტამბა, რომელიც შეძლებისდაგვარად რუსეთიდან იღებდა დახმარებას.
    1906 წლის იანვარში ბაქოს სტამბა გადაიტანეს პეტერბურგში. ვანო სტურუა აქტიურად მუშაობდა პეტერბურგის პარტორგანიზაციაში და პროფკავშირებში. 1907 წელს პარტიული დავალებით ვანო მივლინებით კავკასიაში გააგზავნეს. მან მალევე მოაგვარა საქმეები და პეტერბურგში დაბრუნდა. 1907 წელს პეტერბურგის სტამბა ფინეთში გადაიტანეს და ვანო სტურუაც თავის მეგობრებთან ერთად ფინეთში გადაბარგდა. იმავე წელს ვანო მივლინებით საქართველოში დაბრუნდა და ტავის მშობლიურ სოფელში დააპატიმრეს, ქუთაისის ციხეში გაგზავნეს, ხოლო შემდეგ ვიატკის გუბერნიაში გადაასახლეს. ვანო მალევე გამოიქცა გადასახლებიდან და ისევ პეტერბურგში დაბრუნდა, საიდანაც ისევ ბაქოში გაემგზავრა  და რასაკვირველია გააგრძელა თავისი საქმიანობა, მაგრამ მალევე დააპატიმრეს და გადაასახლეს.
    1909 წელს სასჯელიდან განთავისუფლებული ვანო სოფელში დაბრუნდა და ცოლად შეირთო რაისა ჯღამაძე, რომლის მამა რკინიგზის მუშა იყო. დაქორწინებისთნავე ვანო ბაქოში დაბრუნდა 1910 წელს დააპატიმრეს და ციმბირში გადაასახლეს. 1912 წელს ვანო გადასახლებიდან გამოიქცა და ისევ ბაქოში დაბრუნდა.
     1916 წლიდან ვანო სტურუა ""ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოების"" სამტრედიის განყოფილების წევრი იყო.
     1917 წლის თებერვლის რევოლუციის დროს ვანო კულაშში იმყოფებოდა, სადაც ჩამოყალიბდა ადგილობრივი კომიტეტი, რომლის თავმჯდომარედ ვანო სტურუა აირჩიეს.
    1919–1920 წლებში მენშევიკებმა დაიწყეს ბოლშევიკების დაპატიმრება და ვანო სტურუა ისევ არალეგალურ მდგომარეობაზე გადავიდა.
    საქართველოში საბჭოთა ხელისუფლების დამყარებისთანავე ვანო არჩეული იქნა სამტრედიის რევკომის თავმჯდომარედ, შემდეგ ქუთაისის სამაზრო აღმასრულებელი კომიტეტის ეკონომიური განყოფილების გამგედ. 1922–1924 წლებში მუშაობდა მიწათმოქმედების სახალხო კომისრის თანამდებობაზე. 1922 წლიდან 1931 წლქმდე იყო საქართველოს და ამიერკავკასიის ცენტრალური აღმასრულებელი კომიტეტის პრეზიდიუმის წევრი. ხშირად ასრულებდა საქართველოსა და ამიერკავკასიის ცაკის თავმჯდომარეთა მოვალეობას.
     ვანო სტურუა გარდაიცვალა 1931 წლის 13 აპრილს თბილისში.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სამტრედიის განყოფილების წევრი (1916-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1900-)</li>","null","null","null","null","null","null"
"1525414370-6340","http://www.nplg.gov.ge/ilia/ka/u4324/","13","http://www.nplg.gov.ge/ilia/ka/u4324/13/","ფიცხელაური, ნიკო","http://www.nplg.gov.ge/ilia/ka/00008857/","ნიკო ფიცხელაური","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების კავკავის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525418363-8162","http://www.nplg.gov.ge/ilia/ka/u4318/","2","http://www.nplg.gov.ge/ilia/ka/u4318/2/","პაიჭაძე-მაღალაშვილი, ბარბარე (ბაბო) გრიგოლის (გიორგი) ასული","http://www.nplg.gov.ge/ilia/ka/00004701/","ბარბარე (ბაბო) გრიგოლის (გიორგი) ასული პაიჭაძე-მაღალაშვილი","data/bios/persons/0000/00004701/photo0n.jpg","1871","1945  (74 წლის ასაკში)","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-1911)</li>","null","null","null","null","null","null"
"1525414971-6614","http://www.nplg.gov.ge/ilia/ka/u4323/","4","http://www.nplg.gov.ge/ilia/ka/u4323/4/","ურუშაძე, ამბერკი ქრისტეფორეს ძე","http://www.nplg.gov.ge/ilia/ka/00014785/","ამბერკი ქრისტეფორეს ძე ურუშაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სამტრედიის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525417160-7614","http://www.nplg.gov.ge/ilia/ka/u4320/","","","რაზმაძე, გალაქტიონ თევდორეს ძე","http://www.nplg.gov.ge/ilia/ka/00013474/","გალაქტიონ თევდორეს ძე რაზმაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414940-6599","http://www.nplg.gov.ge/ilia/ka/u4323/","4","http://www.nplg.gov.ge/ilia/ka/u4323/4/","ურუშაძე, კირილე ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00011041/","კირილე ნიკოლოზის ძე ურუშაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ლანჩხუთის განყოფილების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525414362-6336","http://www.nplg.gov.ge/ilia/ka/u4324/","13","http://www.nplg.gov.ge/ilia/ka/u4324/13/","ფიცხელაური, ქრისტეფორე დიმიტრის ძე","http://www.nplg.gov.ge/ilia/ka/00002937/","ქრისტეფორე დიმიტრის ძე ფიცხელაური","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების დუშეთის განყოფილების დამფუძნებელი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525414915-6588","http://www.nplg.gov.ge/ilia/ka/u4323/","5","http://www.nplg.gov.ge/ilia/ka/u4323/5/","ურუშაძე, სერგო ლუკას ძე","http://www.nplg.gov.ge/ilia/ka/00006372/","სერგო ლუკას ძე ურუშაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525416338-7240","http://www.nplg.gov.ge/ilia/ka/u4321/","23","http://www.nplg.gov.ge/ilia/ka/u4321/23/","სირბილაძე, ხარიტონ","http://www.nplg.gov.ge/ilia/ka/00002456/","ხარიტონ სირბილაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბაქოს განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525417195-7630","http://www.nplg.gov.ge/ilia/ka/u4320/","11","http://www.nplg.gov.ge/ilia/ka/u4320/11/","რუხაძე, არჩილ გერმანეს ძე","http://www.nplg.gov.ge/ilia/ka/00005687/","არჩილ გერმანეს ძე რუხაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525416289-7217","http://www.nplg.gov.ge/ilia/ka/u4321/","24","http://www.nplg.gov.ge/ilia/ka/u4321/24/","სიჭინავა, სიმონ სტ.","http://www.nplg.gov.ge/ilia/ka/00010946/","სიმონ სტ. სიჭინავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოჩის განყოფილების დამფუძნებელი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525418168-8072","http://www.nplg.gov.ge/ilia/ka/u4318/","6","http://www.nplg.gov.ge/ilia/ka/u4318/6/","პენიანენკო, კაზიმირ ლევანის ძე","http://www.nplg.gov.ge/ilia/ka/00010108/","კაზიმირ ლევანის ძე პენიანენკო","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების კავკავის განყოფილების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
"1525417338-7695","http://www.nplg.gov.ge/ilia/ka/u4320/","12","http://www.nplg.gov.ge/ilia/ka/u4320/12/","რუხაძე, ილარიონ მიხეილის ძე","http://www.nplg.gov.ge/ilia/ka/00006326/","ილარიონ მიხეილის ძე რუხაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525417766-7890","http://www.nplg.gov.ge/ilia/ka/u4319/","","","ჟვანია, ივანე ლუკას ძე","http://www.nplg.gov.ge/ilia/ka/00015935/","ივანე ლუკას ძე ჟვანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბაქოს განყოფილების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
